Start Date/Time,End Date/Time,Duration (secs)
31-Oct-2022 05:59:03,31-Oct-2022 06:04:33,330
31-Oct-2022 06:06:03,31-Oct-2022 06:17:03,660
31-Oct-2022 06:18:03,31-Oct-2022 06:29:03,660
31-Oct-2022 21:57:08,31-Oct-2022 22:20:38,1410
31-Oct-2022 22:20:38,31-Oct-2022 22:56:08,2130
31-Oct-2022 22:56:08,31-Oct-2022 23:04:38,510
31-Oct-2022 23:04:38,31-Oct-2022 23:16:38,720
31-Oct-2022 23:19:08,01-Nov-2022 00:16:08,3420
01-Nov-2022 00:16:38,01-Nov-2022 00:23:08,390
01-Nov-2022 00:25:38,01-Nov-2022 00:59:38,2040
01-Nov-2022 00:59:38,01-Nov-2022 01:14:38,900
01-Nov-2022 01:14:38,01-Nov-2022 01:18:38,240
01-Nov-2022 01:18:38,01-Nov-2022 01:30:38,720
01-Nov-2022 01:32:08,01-Nov-2022 01:44:08,720
01-Nov-2022 01:48:08,01-Nov-2022 02:45:38,3450
01-Nov-2022 02:45:38,01-Nov-2022 02:57:08,690
01-Nov-2022 03:00:38,01-Nov-2022 03:07:08,390
01-Nov-2022 03:07:08,01-Nov-2022 03:09:08,120
01-Nov-2022 03:13:08,01-Nov-2022 03:15:38,150
01-Nov-2022 03:17:08,01-Nov-2022 03:18:38,90
01-Nov-2022 03:23:08,01-Nov-2022 04:14:08,3060
01-Nov-2022 04:14:38,01-Nov-2022 04:16:08,90
01-Nov-2022 04:21:38,01-Nov-2022 04:33:08,690
01-Nov-2022 04:33:08,01-Nov-2022 04:34:38,90
01-Nov-2022 04:35:38,01-Nov-2022 04:37:08,90
01-Nov-2022 04:37:08,01-Nov-2022 04:48:08,660
01-Nov-2022 04:48:08,01-Nov-2022 04:49:08,60
01-Nov-2022 04:49:08,01-Nov-2022 04:56:38,450
01-Nov-2022 04:56:38,01-Nov-2022 04:59:38,180
01-Nov-2022 04:59:38,01-Nov-2022 05:10:38,660
01-Nov-2022 05:10:38,01-Nov-2022 06:00:38,3000
01-Nov-2022 06:01:38,01-Nov-2022 06:07:08,330
01-Nov-2022 22:00:43,01-Nov-2022 22:12:43,720
01-Nov-2022 22:13:43,01-Nov-2022 22:26:13,750
01-Nov-2022 22:26:13,01-Nov-2022 23:03:43,2250
01-Nov-2022 23:03:43,01-Nov-2022 23:11:43,480
01-Nov-2022 23:11:43,01-Nov-2022 23:16:13,270
01-Nov-2022 23:16:43,01-Nov-2022 23:52:13,2130
01-Nov-2022 23:56:13,02-Nov-2022 00:22:13,1560
02-Nov-2022 00:22:13,02-Nov-2022 00:24:43,150
02-Nov-2022 00:24:43,02-Nov-2022 00:26:43,120
02-Nov-2022 00:26:43,02-Nov-2022 00:37:43,660
02-Nov-2022 00:37:43,02-Nov-2022 00:39:13,90
02-Nov-2022 00:39:13,02-Nov-2022 00:51:13,720
02-Nov-2022 00:53:43,02-Nov-2022 02:01:13,4050
02-Nov-2022 02:01:13,02-Nov-2022 02:12:43,690
02-Nov-2022 02:18:43,02-Nov-2022 02:21:13,150
02-Nov-2022 02:21:13,02-Nov-2022 02:22:13,60
02-Nov-2022 02:34:43,02-Nov-2022 03:37:13,3750
02-Nov-2022 03:37:13,02-Nov-2022 03:42:13,300
02-Nov-2022 03:42:43,02-Nov-2022 03:46:43,240
02-Nov-2022 03:54:43,02-Nov-2022 04:02:13,450
02-Nov-2022 04:03:13,02-Nov-2022 04:50:13,2820
02-Nov-2022 04:50:13,02-Nov-2022 05:15:43,1530
02-Nov-2022 05:17:13,02-Nov-2022 05:19:13,120
02-Nov-2022 05:20:13,02-Nov-2022 05:21:13,60
02-Nov-2022 05:22:43,02-Nov-2022 05:30:13,450
02-Nov-2022 05:32:13,02-Nov-2022 05:35:13,180
02-Nov-2022 05:38:13,02-Nov-2022 05:39:43,90
02-Nov-2022 05:41:43,02-Nov-2022 05:48:43,420
02-Nov-2022 05:49:13,02-Nov-2022 05:51:13,120
02-Nov-2022 05:58:43,02-Nov-2022 06:02:13,210
02-Nov-2022 06:06:43,02-Nov-2022 06:19:43,780
02-Nov-2022 06:19:43,02-Nov-2022 06:20:13,30
02-Nov-2022 06:23:13,02-Nov-2022 06:24:43,90
02-Nov-2022 21:23:33,02-Nov-2022 21:25:03,90
02-Nov-2022 22:29:03,02-Nov-2022 22:41:33,750
02-Nov-2022 22:42:33,02-Nov-2022 22:45:03,150
02-Nov-2022 22:46:33,02-Nov-2022 22:51:03,270
02-Nov-2022 22:55:03,02-Nov-2022 23:12:03,1020
02-Nov-2022 23:12:03,02-Nov-2022 23:19:03,420
02-Nov-2022 23:19:03,02-Nov-2022 23:23:03,240
02-Nov-2022 23:23:03,02-Nov-2022 23:30:33,450
02-Nov-2022 23:30:33,02-Nov-2022 23:34:33,240
02-Nov-2022 23:38:33,02-Nov-2022 23:56:33,1080
02-Nov-2022 23:56:33,03-Nov-2022 00:02:33,360
03-Nov-2022 00:02:33,03-Nov-2022 00:04:33,120
03-Nov-2022 00:04:33,03-Nov-2022 00:47:33,2580
03-Nov-2022 00:47:33,03-Nov-2022 00:52:33,300
03-Nov-2022 00:52:33,03-Nov-2022 01:18:03,1530
03-Nov-2022 01:18:33,03-Nov-2022 02:30:03,4290
03-Nov-2022 02:30:03,03-Nov-2022 02:46:03,960
03-Nov-2022 02:46:03,03-Nov-2022 03:19:33,2010
03-Nov-2022 03:20:33,03-Nov-2022 03:58:33,2280
03-Nov-2022 03:58:33,03-Nov-2022 04:05:33,420
03-Nov-2022 04:07:03,03-Nov-2022 04:09:33,150
03-Nov-2022 04:09:33,03-Nov-2022 04:11:33,120
03-Nov-2022 04:19:03,03-Nov-2022 04:20:03,60
03-Nov-2022 04:22:33,03-Nov-2022 04:24:33,120
03-Nov-2022 04:28:33,03-Nov-2022 04:30:33,120
03-Nov-2022 04:43:33,03-Nov-2022 04:47:03,210
03-Nov-2022 04:47:33,03-Nov-2022 04:50:33,180
03-Nov-2022 04:52:03,03-Nov-2022 05:41:03,2940
03-Nov-2022 05:41:03,03-Nov-2022 05:48:03,420
03-Nov-2022 05:48:33,03-Nov-2022 05:54:33,360
03-Nov-2022 05:55:03,03-Nov-2022 06:04:33,570
03-Nov-2022 06:04:33,03-Nov-2022 06:27:33,1380
03-Nov-2022 22:06:03,03-Nov-2022 22:20:33,870
03-Nov-2022 22:21:03,03-Nov-2022 22:25:33,270
03-Nov-2022 22:26:33,03-Nov-2022 22:49:33,1380
03-Nov-2022 22:50:03,03-Nov-2022 22:59:03,540
03-Nov-2022 23:16:03,03-Nov-2022 23:37:33,1290
03-Nov-2022 23:37:33,04-Nov-2022 00:22:03,2670
04-Nov-2022 00:22:03,04-Nov-2022 00:29:33,450
04-Nov-2022 00:29:33,04-Nov-2022 00:41:33,720
04-Nov-2022 00:42:33,04-Nov-2022 01:46:03,3810
04-Nov-2022 01:46:03,04-Nov-2022 02:06:33,1230
04-Nov-2022 02:06:33,04-Nov-2022 03:05:33,3540
04-Nov-2022 03:05:33,04-Nov-2022 03:14:33,540
04-Nov-2022 04:14:33,04-Nov-2022 04:58:33,2640
04-Nov-2022 04:58:33,04-Nov-2022 05:03:33,300
04-Nov-2022 05:15:33,04-Nov-2022 05:17:33,120
04-Nov-2022 05:25:33,04-Nov-2022 05:27:03,90
04-Nov-2022 05:45:03,04-Nov-2022 06:25:33,2430
04-Nov-2022 06:26:33,04-Nov-2022 06:28:33,120
04-Nov-2022 23:42:43,04-Nov-2022 23:57:13,870
04-Nov-2022 23:57:13,05-Nov-2022 00:23:13,1560
05-Nov-2022 00:23:13,05-Nov-2022 00:52:13,1740
05-Nov-2022 00:52:43,05-Nov-2022 00:58:43,360
05-Nov-2022 00:58:43,05-Nov-2022 01:27:13,1710
05-Nov-2022 01:27:13,05-Nov-2022 02:15:43,2910
05-Nov-2022 02:15:43,05-Nov-2022 02:19:13,210
05-Nov-2022 02:24:43,05-Nov-2022 02:47:13,1350
05-Nov-2022 02:47:43,05-Nov-2022 02:48:43,60
05-Nov-2022 02:50:13,05-Nov-2022 03:24:43,2070
05-Nov-2022 03:24:43,05-Nov-2022 03:43:43,1140
05-Nov-2022 03:43:43,05-Nov-2022 04:00:13,990
05-Nov-2022 04:00:13,05-Nov-2022 04:41:13,2460
05-Nov-2022 04:43:13,05-Nov-2022 05:19:13,2160
05-Nov-2022 05:20:13,05-Nov-2022 05:31:13,660
05-Nov-2022 05:40:13,05-Nov-2022 05:51:13,660
05-Nov-2022 05:53:13,05-Nov-2022 05:56:43,210
05-Nov-2022 05:58:43,05-Nov-2022 06:08:13,570
05-Nov-2022 06:08:13,05-Nov-2022 06:10:13,120
05-Nov-2022 06:19:43,05-Nov-2022 06:39:43,1200
05-Nov-2022 06:43:43,05-Nov-2022 06:57:43,840
06-Nov-2022 00:00:02,06-Nov-2022 00:19:02,1140
06-Nov-2022 00:19:02,06-Nov-2022 00:19:32,30
06-Nov-2022 00:19:32,06-Nov-2022 00:37:02,1050
06-Nov-2022 00:37:02,06-Nov-2022 01:01:32,1470
06-Nov-2022 01:01:32,06-Nov-2022 01:12:32,660
06-Nov-2022 01:12:32,06-Nov-2022 01:29:32,1020
06-Nov-2022 01:29:32,06-Nov-2022 01:59:02,1770
06-Nov-2022 01:59:02,06-Nov-2022 02:09:02,600
06-Nov-2022 02:09:02,06-Nov-2022 02:31:02,1320
06-Nov-2022 02:31:02,06-Nov-2022 02:50:32,1170
06-Nov-2022 03:23:32,06-Nov-2022 03:25:02,90
06-Nov-2022 03:26:32,06-Nov-2022 03:29:32,180
06-Nov-2022 03:32:32,06-Nov-2022 03:36:02,210
06-Nov-2022 03:38:02,06-Nov-2022 04:14:02,2160
06-Nov-2022 04:15:02,06-Nov-2022 04:22:32,450
06-Nov-2022 04:23:02,06-Nov-2022 04:36:32,810
06-Nov-2022 04:36:32,06-Nov-2022 05:09:02,1950
06-Nov-2022 05:09:02,06-Nov-2022 05:34:02,1500
06-Nov-2022 05:34:02,06-Nov-2022 06:00:02,1560
06-Nov-2022 06:00:02,06-Nov-2022 06:10:32,630
06-Nov-2022 06:10:32,06-Nov-2022 06:11:02,30
06-Nov-2022 06:11:02,06-Nov-2022 06:21:02,600
06-Nov-2022 06:23:32,06-Nov-2022 06:45:02,1290
06-Nov-2022 06:45:32,06-Nov-2022 06:54:02,510
06-Nov-2022 06:54:32,06-Nov-2022 06:57:02,150
06-Nov-2022 07:01:32,06-Nov-2022 07:08:32,420
06-Nov-2022 07:08:32,06-Nov-2022 07:16:32,480
06-Nov-2022 07:17:02,06-Nov-2022 07:37:02,1200
06-Nov-2022 23:37:03,06-Nov-2022 23:52:03,900
06-Nov-2022 23:52:03,07-Nov-2022 00:36:33,2670
07-Nov-2022 00:37:33,07-Nov-2022 02:08:03,5430
07-Nov-2022 02:08:03,07-Nov-2022 02:18:33,630
07-Nov-2022 02:18:33,07-Nov-2022 02:31:33,780
07-Nov-2022 02:31:33,07-Nov-2022 02:33:03,90
07-Nov-2022 02:37:03,07-Nov-2022 03:28:33,3090
07-Nov-2022 03:28:33,07-Nov-2022 04:02:03,2010
07-Nov-2022 04:02:03,07-Nov-2022 04:12:33,630
07-Nov-2022 04:16:03,07-Nov-2022 05:03:03,2820
07-Nov-2022 05:03:03,07-Nov-2022 05:07:33,270
07-Nov-2022 05:08:03,07-Nov-2022 05:09:33,90
07-Nov-2022 05:14:03,07-Nov-2022 05:21:33,450
07-Nov-2022 05:21:33,07-Nov-2022 05:24:33,180
07-Nov-2022 05:26:03,07-Nov-2022 05:32:33,390
07-Nov-2022 05:35:33,07-Nov-2022 05:41:03,330
07-Nov-2022 05:44:33,07-Nov-2022 06:38:03,3210
07-Nov-2022 06:38:03,07-Nov-2022 06:50:33,750
07-Nov-2022 06:57:33,07-Nov-2022 07:05:33,480
07-Nov-2022 22:43:33,07-Nov-2022 23:19:33,2160
07-Nov-2022 23:21:03,07-Nov-2022 23:30:33,570
07-Nov-2022 23:32:33,07-Nov-2022 23:35:03,150
07-Nov-2022 23:42:33,07-Nov-2022 23:54:03,690
08-Nov-2022 00:26:03,08-Nov-2022 00:43:03,1020
08-Nov-2022 00:43:03,08-Nov-2022 00:54:33,690
08-Nov-2022 00:54:33,08-Nov-2022 00:59:03,270
08-Nov-2022 00:59:03,08-Nov-2022 01:11:03,720
08-Nov-2022 01:11:03,08-Nov-2022 01:19:03,480
08-Nov-2022 01:19:03,08-Nov-2022 01:33:33,870
08-Nov-2022 01:33:33,08-Nov-2022 01:35:03,90
08-Nov-2022 01:35:03,08-Nov-2022 01:40:33,330
08-Nov-2022 01:40:33,08-Nov-2022 01:42:03,90
08-Nov-2022 01:43:03,08-Nov-2022 02:37:33,3270
08-Nov-2022 02:37:33,08-Nov-2022 02:48:03,630
08-Nov-2022 02:48:03,08-Nov-2022 02:53:03,300
08-Nov-2022 02:53:03,08-Nov-2022 03:19:33,1590
08-Nov-2022 03:19:33,08-Nov-2022 04:11:33,3120
08-Nov-2022 04:11:33,08-Nov-2022 04:17:33,360
08-Nov-2022 04:17:33,08-Nov-2022 04:27:33,600
08-Nov-2022 04:27:33,08-Nov-2022 04:28:33,60
08-Nov-2022 04:37:33,08-Nov-2022 04:45:33,480
08-Nov-2022 04:49:33,08-Nov-2022 04:53:33,240
08-Nov-2022 04:54:33,08-Nov-2022 04:56:03,90
08-Nov-2022 05:07:33,08-Nov-2022 05:28:03,1230
08-Nov-2022 05:28:33,08-Nov-2022 05:38:03,570
08-Nov-2022 05:38:03,08-Nov-2022 06:11:33,2010
08-Nov-2022 06:12:33,08-Nov-2022 06:14:03,90
08-Nov-2022 06:21:03,08-Nov-2022 07:19:03,3480
08-Nov-2022 07:19:03,08-Nov-2022 07:25:33,390
08-Nov-2022 07:27:33,08-Nov-2022 07:28:33,60
08-Nov-2022 23:35:44,08-Nov-2022 23:39:14,210
08-Nov-2022 23:41:44,08-Nov-2022 23:59:14,1050
08-Nov-2022 23:59:14,09-Nov-2022 00:38:14,2340
09-Nov-2022 00:38:14,09-Nov-2022 00:56:14,1080
09-Nov-2022 00:56:14,09-Nov-2022 01:03:14,420
09-Nov-2022 01:03:44,09-Nov-2022 01:29:14,1530
09-Nov-2022 01:29:14,09-Nov-2022 01:36:44,450
09-Nov-2022 01:36:44,09-Nov-2022 02:06:44,1800
09-Nov-2022 02:06:44,09-Nov-2022 02:26:14,1170
09-Nov-2022 02:26:14,09-Nov-2022 02:29:14,180
09-Nov-2022 02:29:14,09-Nov-2022 02:35:14,360
09-Nov-2022 02:35:14,09-Nov-2022 02:35:44,30
09-Nov-2022 02:35:44,09-Nov-2022 02:38:14,150
09-Nov-2022 02:38:14,09-Nov-2022 02:39:14,60
09-Nov-2022 02:40:14,09-Nov-2022 03:57:44,4650
09-Nov-2022 03:57:44,09-Nov-2022 04:21:14,1410
09-Nov-2022 04:37:44,09-Nov-2022 04:39:14,90
09-Nov-2022 04:40:44,09-Nov-2022 04:59:44,1140
09-Nov-2022 04:59:44,09-Nov-2022 05:23:44,1440
09-Nov-2022 05:25:14,09-Nov-2022 05:28:44,210
09-Nov-2022 05:50:44,09-Nov-2022 05:53:14,150
09-Nov-2022 06:07:14,09-Nov-2022 06:14:14,420
09-Nov-2022 06:17:14,09-Nov-2022 06:23:14,360
09-Nov-2022 06:24:44,09-Nov-2022 06:37:44,780
09-Nov-2022 06:38:14,09-Nov-2022 06:50:14,720
09-Nov-2022 06:54:44,09-Nov-2022 06:56:14,90
09-Nov-2022 07:00:44,09-Nov-2022 07:28:44,1680
09-Nov-2022 23:04:04,09-Nov-2022 23:28:34,1470
09-Nov-2022 23:29:04,09-Nov-2022 23:32:34,210
10-Nov-2022 00:17:04,10-Nov-2022 00:35:04,1080
10-Nov-2022 00:35:04,10-Nov-2022 00:57:04,1320
10-Nov-2022 00:57:04,10-Nov-2022 01:07:34,630
10-Nov-2022 01:07:34,10-Nov-2022 01:21:34,840
10-Nov-2022 01:23:04,10-Nov-2022 02:08:04,2700
10-Nov-2022 02:08:04,10-Nov-2022 02:18:34,630
10-Nov-2022 02:18:34,10-Nov-2022 02:44:34,1560
10-Nov-2022 02:44:34,10-Nov-2022 02:45:04,30
10-Nov-2022 02:45:04,10-Nov-2022 02:47:34,150
10-Nov-2022 02:47:34,10-Nov-2022 03:15:34,1680
10-Nov-2022 03:15:34,10-Nov-2022 03:44:04,1710
10-Nov-2022 03:44:04,10-Nov-2022 04:04:34,1230
10-Nov-2022 04:04:34,10-Nov-2022 04:26:34,1320
10-Nov-2022 04:28:04,10-Nov-2022 04:30:04,120
10-Nov-2022 04:30:34,10-Nov-2022 04:55:34,1500
10-Nov-2022 04:56:34,10-Nov-2022 05:39:34,2580
10-Nov-2022 05:39:34,10-Nov-2022 05:49:34,600
10-Nov-2022 05:55:04,10-Nov-2022 05:56:34,90
10-Nov-2022 05:59:04,10-Nov-2022 06:00:04,60
10-Nov-2022 06:00:04,10-Nov-2022 06:01:04,60
10-Nov-2022 06:26:04,10-Nov-2022 07:24:34,3510
10-Nov-2022 07:26:04,10-Nov-2022 07:28:34,150
10-Nov-2022 23:19:52,10-Nov-2022 23:36:22,990
10-Nov-2022 23:36:22,10-Nov-2022 23:50:52,870
10-Nov-2022 23:50:52,11-Nov-2022 00:12:52,1320
11-Nov-2022 00:12:52,11-Nov-2022 00:28:52,960
11-Nov-2022 00:28:52,11-Nov-2022 00:37:52,540
11-Nov-2022 00:37:52,11-Nov-2022 00:59:52,1320
11-Nov-2022 00:59:52,11-Nov-2022 01:17:52,1080
11-Nov-2022 01:17:52,11-Nov-2022 01:42:22,1470
11-Nov-2022 01:42:22,11-Nov-2022 02:55:52,4410
11-Nov-2022 02:55:52,11-Nov-2022 03:01:22,330
11-Nov-2022 03:06:52,11-Nov-2022 03:08:22,90
11-Nov-2022 03:14:22,11-Nov-2022 03:18:22,240
11-Nov-2022 03:24:52,11-Nov-2022 04:31:22,3990
11-Nov-2022 04:31:52,11-Nov-2022 04:35:22,210
11-Nov-2022 04:35:22,11-Nov-2022 04:36:52,90
11-Nov-2022 04:41:22,11-Nov-2022 04:55:22,840
11-Nov-2022 04:55:22,11-Nov-2022 05:20:22,1500
11-Nov-2022 05:20:22,11-Nov-2022 06:16:52,3390
11-Nov-2022 06:17:22,11-Nov-2022 06:20:52,210
11-Nov-2022 06:22:52,11-Nov-2022 06:29:52,420
11-Nov-2022 06:36:22,11-Nov-2022 06:38:22,120
11-Nov-2022 06:42:52,11-Nov-2022 06:57:22,870
11-Nov-2022 06:57:52,11-Nov-2022 06:59:22,90
11-Nov-2022 06:59:52,11-Nov-2022 07:05:52,360
11-Nov-2022 07:05:52,11-Nov-2022 07:25:52,1200
11-Nov-2022 07:25:52,11-Nov-2022 07:29:22,210
11-Nov-2022 23:30:04,11-Nov-2022 23:44:04,840
11-Nov-2022 23:44:04,12-Nov-2022 00:27:34,2610
12-Nov-2022 00:28:04,12-Nov-2022 01:26:04,3480
12-Nov-2022 01:26:04,12-Nov-2022 01:46:04,1200
12-Nov-2022 01:46:04,12-Nov-2022 02:01:04,900
12-Nov-2022 02:01:04,12-Nov-2022 02:22:34,1290
12-Nov-2022 02:25:34,12-Nov-2022 02:37:04,690
12-Nov-2022 02:37:04,12-Nov-2022 02:55:04,1080
12-Nov-2022 02:55:04,12-Nov-2022 03:34:04,2340
12-Nov-2022 03:41:34,12-Nov-2022 03:43:04,90
12-Nov-2022 03:45:04,12-Nov-2022 03:47:04,120
12-Nov-2022 03:55:34,12-Nov-2022 04:02:34,420
12-Nov-2022 04:03:34,12-Nov-2022 04:05:04,90
12-Nov-2022 04:06:04,12-Nov-2022 04:07:04,60
12-Nov-2022 04:10:34,12-Nov-2022 04:47:04,2190
12-Nov-2022 04:47:04,12-Nov-2022 05:05:34,1110
12-Nov-2022 05:05:34,12-Nov-2022 05:12:04,390
12-Nov-2022 05:12:04,12-Nov-2022 05:46:34,2070
12-Nov-2022 05:46:34,12-Nov-2022 05:50:04,210
12-Nov-2022 05:50:04,12-Nov-2022 05:52:34,150
12-Nov-2022 05:52:34,12-Nov-2022 05:53:04,30
12-Nov-2022 05:53:34,12-Nov-2022 06:55:34,3720
12-Nov-2022 06:55:34,12-Nov-2022 07:05:34,600
12-Nov-2022 07:11:34,12-Nov-2022 07:14:34,180
12-Nov-2022 07:24:04,12-Nov-2022 07:46:04,1320
13-Nov-2022 00:37:04,13-Nov-2022 01:04:34,1650
13-Nov-2022 01:04:34,13-Nov-2022 01:17:34,780
13-Nov-2022 01:18:04,13-Nov-2022 01:45:04,1620
13-Nov-2022 01:48:04,13-Nov-2022 01:51:04,180
13-Nov-2022 01:55:04,13-Nov-2022 02:21:34,1590
13-Nov-2022 02:21:34,13-Nov-2022 02:49:04,1650
13-Nov-2022 02:49:04,13-Nov-2022 02:52:04,180
13-Nov-2022 02:52:04,13-Nov-2022 03:00:04,480
13-Nov-2022 03:07:04,13-Nov-2022 03:13:34,390
13-Nov-2022 03:20:04,13-Nov-2022 03:23:34,210
13-Nov-2022 03:26:04,13-Nov-2022 04:08:34,2550
13-Nov-2022 04:08:34,13-Nov-2022 04:12:04,210
13-Nov-2022 04:12:04,13-Nov-2022 04:27:34,930
13-Nov-2022 04:31:34,13-Nov-2022 04:38:04,390
13-Nov-2022 04:38:34,13-Nov-2022 04:43:04,270
13-Nov-2022 04:45:34,13-Nov-2022 04:52:34,420
13-Nov-2022 04:53:04,13-Nov-2022 05:14:34,1290
13-Nov-2022 05:14:34,13-Nov-2022 05:30:34,960
13-Nov-2022 05:30:34,13-Nov-2022 06:25:34,3300
13-Nov-2022 06:26:04,13-Nov-2022 06:39:04,780
13-Nov-2022 06:50:34,13-Nov-2022 06:53:04,150
13-Nov-2022 06:53:34,13-Nov-2022 06:59:34,360
13-Nov-2022 07:01:04,13-Nov-2022 07:07:34,390
13-Nov-2022 07:08:04,13-Nov-2022 07:55:04,2820
13-Nov-2022 07:55:04,13-Nov-2022 08:05:04,600
13-Nov-2022 08:08:34,13-Nov-2022 08:11:34,180
13-Nov-2022 08:11:34,13-Nov-2022 08:12:04,30
14-Nov-2022 00:47:44,14-Nov-2022 00:51:14,210
14-Nov-2022 00:58:44,14-Nov-2022 01:14:44,960
14-Nov-2022 01:14:44,14-Nov-2022 01:56:14,2490
14-Nov-2022 01:56:14,14-Nov-2022 01:57:14,60
14-Nov-2022 01:57:14,14-Nov-2022 01:59:14,120
14-Nov-2022 01:59:44,14-Nov-2022 02:27:44,1680
14-Nov-2022 02:28:44,14-Nov-2022 03:03:14,2070
14-Nov-2022 03:03:14,14-Nov-2022 03:23:14,1200
14-Nov-2022 03:24:44,14-Nov-2022 04:10:14,2730
14-Nov-2022 04:10:14,14-Nov-2022 04:17:44,450
14-Nov-2022 04:17:44,14-Nov-2022 04:47:14,1770
14-Nov-2022 04:47:14,14-Nov-2022 05:03:14,960
14-Nov-2022 05:03:44,14-Nov-2022 05:16:14,750
14-Nov-2022 05:16:14,14-Nov-2022 05:24:14,480
14-Nov-2022 05:25:44,14-Nov-2022 05:29:44,240
14-Nov-2022 05:30:44,14-Nov-2022 05:34:44,240
14-Nov-2022 05:35:14,14-Nov-2022 06:13:44,2310
14-Nov-2022 06:13:44,14-Nov-2022 06:21:14,450
14-Nov-2022 06:21:14,14-Nov-2022 06:37:14,960
14-Nov-2022 06:37:14,14-Nov-2022 06:42:14,300
14-Nov-2022 06:43:14,14-Nov-2022 06:44:14,60
14-Nov-2022 06:44:14,14-Nov-2022 06:45:44,90
14-Nov-2022 06:46:44,14-Nov-2022 06:47:14,30
14-Nov-2022 06:47:14,14-Nov-2022 06:49:44,150
14-Nov-2022 06:54:44,14-Nov-2022 07:13:14,1110
14-Nov-2022 07:14:44,14-Nov-2022 07:22:14,450
14-Nov-2022 22:20:34,14-Nov-2022 22:22:04,90
14-Nov-2022 22:29:04,14-Nov-2022 22:42:34,810
14-Nov-2022 22:42:34,14-Nov-2022 23:25:34,2580
14-Nov-2022 23:25:34,14-Nov-2022 23:30:04,270
14-Nov-2022 23:30:04,14-Nov-2022 23:38:34,510
14-Nov-2022 23:43:34,15-Nov-2022 00:15:04,1890
15-Nov-2022 00:15:04,15-Nov-2022 00:31:04,960
15-Nov-2022 00:31:04,15-Nov-2022 00:42:34,690
15-Nov-2022 00:42:34,15-Nov-2022 00:47:34,300
15-Nov-2022 00:47:34,15-Nov-2022 00:48:34,60
15-Nov-2022 00:48:34,15-Nov-2022 01:12:04,1410
15-Nov-2022 01:12:04,15-Nov-2022 02:39:04,5220
15-Nov-2022 02:39:04,15-Nov-2022 02:48:04,540
15-Nov-2022 02:53:34,15-Nov-2022 03:16:34,1380
15-Nov-2022 03:16:34,15-Nov-2022 03:41:34,1500
15-Nov-2022 03:49:34,15-Nov-2022 03:55:04,330
15-Nov-2022 03:56:04,15-Nov-2022 04:12:34,990
15-Nov-2022 04:13:34,15-Nov-2022 04:54:34,2460
15-Nov-2022 04:54:34,15-Nov-2022 05:07:04,750
15-Nov-2022 05:07:34,15-Nov-2022 05:11:04,210
15-Nov-2022 05:15:34,15-Nov-2022 05:16:34,60
15-Nov-2022 05:21:04,15-Nov-2022 05:24:34,210
15-Nov-2022 05:24:34,15-Nov-2022 05:29:04,270
15-Nov-2022 05:30:04,15-Nov-2022 05:37:04,420
15-Nov-2022 05:37:34,15-Nov-2022 05:47:34,600
15-Nov-2022 05:48:34,15-Nov-2022 05:52:34,240
15-Nov-2022 05:53:34,15-Nov-2022 06:00:04,390
16-Nov-2022 01:07:04,16-Nov-2022 01:12:04,300
16-Nov-2022 01:12:04,16-Nov-2022 01:36:34,1470
16-Nov-2022 01:36:34,16-Nov-2022 01:48:34,720
16-Nov-2022 01:49:04,16-Nov-2022 02:20:04,1860
16-Nov-2022 02:20:04,16-Nov-2022 02:38:34,1110
16-Nov-2022 02:38:34,16-Nov-2022 02:55:04,990
16-Nov-2022 02:55:04,16-Nov-2022 02:55:34,30
16-Nov-2022 02:55:34,16-Nov-2022 02:59:04,210
16-Nov-2022 02:59:04,16-Nov-2022 03:04:04,300
16-Nov-2022 03:04:04,16-Nov-2022 03:36:34,1950
16-Nov-2022 03:36:34,16-Nov-2022 03:44:34,480
16-Nov-2022 03:45:04,16-Nov-2022 04:35:34,3030
16-Nov-2022 04:36:34,16-Nov-2022 04:41:04,270
16-Nov-2022 04:41:34,16-Nov-2022 04:54:34,780
16-Nov-2022 04:54:34,16-Nov-2022 04:55:04,30
16-Nov-2022 04:55:04,16-Nov-2022 04:56:04,60
16-Nov-2022 04:56:34,16-Nov-2022 05:00:04,210
16-Nov-2022 05:04:34,16-Nov-2022 05:49:04,2670
16-Nov-2022 05:54:34,16-Nov-2022 06:35:34,2460
16-Nov-2022 06:35:34,16-Nov-2022 06:38:34,180
16-Nov-2022 06:38:34,16-Nov-2022 06:40:34,120
16-Nov-2022 06:40:34,16-Nov-2022 06:46:04,330
16-Nov-2022 06:46:04,16-Nov-2022 07:06:04,1200
16-Nov-2022 07:06:34,16-Nov-2022 07:39:04,1950
16-Nov-2022 07:39:34,16-Nov-2022 07:50:34,660
16-Nov-2022 07:50:34,16-Nov-2022 08:00:34,600
16-Nov-2022 08:01:34,16-Nov-2022 08:30:34,1740
16-Nov-2022 08:31:04,16-Nov-2022 08:51:04,1200
16-Nov-2022 08:51:04,16-Nov-2022 08:55:04,240
17-Nov-2022 01:29:44,17-Nov-2022 01:46:14,990
17-Nov-2022 01:46:14,17-Nov-2022 02:07:14,1260
17-Nov-2022 02:07:14,17-Nov-2022 02:35:14,1680
17-Nov-2022 02:35:14,17-Nov-2022 02:40:44,330
17-Nov-2022 02:40:44,17-Nov-2022 02:41:14,30
17-Nov-2022 02:41:44,17-Nov-2022 02:51:44,600
17-Nov-2022 02:52:44,17-Nov-2022 03:26:44,2040
